Country;Year;fertility;life;population;child_mortality;gdp;region
Malta;1991;2.04;75.516;371455;11;17459;Europe & Central Asia
Malta;1992;2.022;75.728;375533;10.6;18100;Europe & Central Asia
Malta;1993;1.998;75.939;379574;10.2;18732;Europe & Central Asia
Malta;1994;1.968;76.147;383314;9.9;19616;Europe & Central Asia
Malta;1995;1.93;76.353;386576;9.5;20720;Europe & Central Asia
Malta;1996;1.881;76.558;389277;9.1;21373;Europe & Central Asia
Malta;1997;1.819;76.761;391499;8.7;22344;Europe & Central Asia
Malta;1998;1.748;76.963;393429;8.4;23347;Europe & Central Asia
Malta;1999;1.671;77.164;395339;8.1;24330;Europe & Central Asia
Malta;2000;1.593;77.364;397420;7.8;25841;Europe & Central Asia
Malta;2001;1.521;77.561;399746;7.5;24685;Europe & Central Asia
Malta;2002;1.461;77.757;402244;7.3;25191;Europe & Central Asia
Malta;2003;1.417;77.95;404787;7.1;25059;Europe & Central Asia
Malta;2004;1.388;78.141;407183;7;24766;Europe & Central Asia
Malta;2005;1.375;78.329;409295;6.9;25510;Europe & Central Asia
Malta;2006;1.373;78.514;411084;6.8;25983;Europe & Central Asia
Malta;2007;1.375;78.695;412608;6.7;27001;Europe & Central Asia
Malta;2008;1.377;78.873;413946;6.6;27872;Europe & Central Asia
Malta;2009;1.377;79.05;415220;6.5;26888;Europe & Central Asia
Malta;2010;1.373;79.225;416515;6.4;27906;Europe & Central Asia
Malta;2011;1.367;79.399;417855;6.4;28178;Europe & Central Asia
Malta;2012;1.361;79.574;419212;6.3;28271;Europe & Central Asia
Malta;2013;1.356;79.75;420557;6.1;28822;Europe & Central Asia
Martinique;1964;5.363;62.724;306700;;;America
Martinique;1965;5.278;63.284;311488;;;America
Martinique;1966;5.181;63.838;315566;;;America
Martinique;1967;5.069;64.386;318932;;;America
Martinique;1968;4.939;64.926;321649;;;America
Martinique;1969;4.789;65.46;323829;;;America
Martinique;1970;4.613;65.986;325561;;;America
Martinique;1971;4.404;66.506;326918;;;America
Martinique;1972;4.165;67.019;327918;;;America
Martinique;1973;3.9;67.525;328542;;;America
Martinique;1974;3.619;68.024;328748;;;America
Martinique;1975;3.333;68.514;328542;;;America
Martinique;1976;3.059;68.995;327897;;;America
Martinique;1977;2.809;69.467;326945;;;America
Martinique;1978;2.593;69.928;326056;;;America
Martinique;1979;2.418;70.379;325713;;;America
Martinique;1980;2.287;70.821;326254;31.16;;America
Martinique;1981;2.202;71.252;327810;29.61;;America
Martinique;1982;2.15;71.675;330273;28.13;;America
Martinique;1983;2.123;72.089;333448;26.73;;America
Martinique;1984;2.113;72.496;337024;25.4;;America
Martinique;1985;2.111;72.895;340749;24.14;;America
Martinique;1986;2.111;73.287;344615;22.94;;America
Martinique;1987;2.108;73.673;348630;21.8;;America
Martinique;1988;2.099;74.051;352584;20.72;;America
Martinique;1989;2.081;74.423;356223;19.69;;America
Martinique;1990;2.054;74.789;359377;18.72;;America
Martinique;1991;2.02;75.15;361915;17.79;;America
Martinique;1992;1.986;75.505;363904;16.91;;America
Martinique;1993;1.955;75.855;365618;16.07;;America
Martinique;1994;1.93;76.201;367459;15.28;;America
Martinique;1995;1.912;76.542;369709;14.52;;America
Martinique;1996;1.905;76.881;372461;13.79;;America
Martinique;1997;1.905;77.217;375604;13.09;;America
Martinique;1998;1.912;77.548;378962;12.42;;America
Martinique;1999;1.924;77.875;382276;11.78;;America
Martinique;2000;1.939;78.191;385349;11.19;;America
Martinique;2001;1.952;78.495;388133;10.67;;America
Martinique;2002;1.962;78.782;390681;10.23;;America
Martinique;2003;1.966;79.053;393022;9.86;;America
Martinique;2004;1.964;79.308;395211;9.56;;America
Martinique;2005;1.955;79.55;397292;9.31;;America
Martinique;2006;1.941;79.784;399262;9.1;;America
Martinique;2007;1.924;80.014;401101;8.9;;America
Martinique;2008;1.906;80.243;402804;8.68;;America
Martinique;2009;1.887;80.475;404376;8.44;;America
Martinique;2010;1.87;80.71;405814;8.17;;America
Martinique;2011;1.854;80.945;407121;7.87;;America
Martinique;2012;1.84;81.18;408302;7.55;;America
Martinique;2013;1.827;81.41;409366;7.22;;America
Mauritania;1964;6.799;46.077;956369;228.5;2254;Sub-Saharan Africa
Mauritania;1965;6.799;46.648;983773;222;2542;Sub-Saharan Africa
Mauritania;1966;6.798;47.184;1011900;215.5;2531;Sub-Saharan Africa
Mauritania;1967;6.798;47.694;1040792;208.8;2592;Sub-Saharan Africa
Mauritania;1968;6.795;48.185;1070585;202.6;2791;Sub-Saharan Africa
Mauritania;1969;6.791;48.662;1101457;197.5;2717;Sub-Saharan Africa
Mauritania;1970;6.784;49.13;1133539;193.9;2964;Sub-Saharan Africa
Mauritania;1971;6.774;49.59;1166883;191.5;2957;Sub-Saharan Africa
Mauritania;1972;6.759;50.046;1201462;190.2;2958;Sub-Saharan Africa
Mauritania;1973;6.739;50.504;1237242;189.3;2739;Sub-Saharan Africa
Mauritania;1974;6.713;50.969;1274150;188;2981;Sub-Saharan Africa
Mauritania;1975;6.681;51.453;1312132;185.5;2753;Sub-Saharan Africa
Mauritania;1976;6.641;51.966;1351167;182;2932;Sub-Saharan Africa
Mauritania;1977;6.594;52.511;1391261;178;2852;Sub-Saharan Africa
Mauritania;1978;6.541;53.084;1432406;173.4;2797;Sub-Saharan Africa
Mauritania;1979;6.484;53.678;1474597;168.6;2879;Sub-Saharan Africa
Mauritania;1980;6.426;54.28;1517817;164.1;2942;Sub-Saharan Africa
Mauritania;1981;6.368;54.876;1562144;159.5;2998;Sub-Saharan Africa
Mauritania;1982;6.314;55.45;1607553;154.9;2881;Sub-Saharan Africa
Mauritania;1983;6.264;55.986;1653818;150;2962;Sub-Saharan Africa
Mauritania;1984;6.219;56.476;1700638;144.8;2692;Sub-Saharan Africa
Mauritania;1985;6.178;56.914;1747839;139.2;2710;Sub-Saharan Africa
Mauritania;1986;6.141;57.298;1795343;133.7;2800;Sub-Saharan Africa
Mauritania;1987;6.104;57.636;1843352;128.6;2822;Sub-Saharan Africa
Mauritania;1988;6.065;57.938;1892328;124.3;2861;Sub-Saharan Africa
Mauritania;1989;6.023;58.205;1942900;120.7;2899;Sub-Saharan Africa
Mauritania;1990;5.978;58.441;1995548;118.1;2800;Sub-Saharan Africa
Mauritania;1991;5.928;58.647;2050456;116.2;2772;Sub-Saharan Africa
Mauritania;1992;5.875;58.826;2107590;114.9;2745;Sub-Saharan Africa
Mauritania;1993;5.818;58.982;2166948;114.3;2824;Sub-Saharan Africa
Mauritania;1994;5.758;59.121;2228453;113.9;2660;Sub-Saharan Africa
Mauritania;1995;5.696;59.245;2292053;113.8;2838;Sub-Saharan Africa
Mauritania;1996;5.633;59.356;2357678;113.9;2916;Sub-Saharan Africa
Mauritania;1997;5.569;59.456;2425374;113.9;2717;Sub-Saharan Africa
Mauritania;1998;5.505;59.549;2495316;113.9;2711;Sub-Saharan Africa
Mauritania;1999;5.442;59.639;2567741;113.6;2834;Sub-Saharan Africa
Mauritania;2000;5.381;59.729;2642743;113.5;2738;Sub-Saharan Africa
Mauritania;2001;5.321;59.826;2720367;113.1;2709;Sub-Saharan Africa
Mauritania;2002;5.263;59.928;2800333;112.9;2646;Sub-Saharan Africa
Mauritania;2003;5.205;60.039;2882003;112.4;2721;Sub-Saharan Africa
Mauritania;2004;5.15;60.16;2964526;111.4;2792;Sub-Saharan Africa
Mauritania;2005;5.095;60.292;3047249;109.8;2955;Sub-Saharan Africa
Mauritania;2006;5.042;60.434;3129959;107.9;3413;Sub-Saharan Africa
Mauritania;2007;4.99;60.585;3212672;105.5;3412;Sub-Saharan Africa
Mauritania;2008;4.939;60.741;3295254;103;3356;Sub-Saharan Africa
Mauritania;2009;4.888;60.902;3377630;100.4;3233;Sub-Saharan Africa
Mauritania;2010;4.837;61.064;3459773;97.8;3299;Sub-Saharan Africa
Mauritania;2011;4.783;61.227;3541540;95.4;3357;Sub-Saharan Africa
Mauritania;2012;4.728;61.39;3622961;92.7;3470;Sub-Saharan Africa
Mauritania;2013;4.67;61.55;3704414;90.2;3579;Sub-Saharan Africa
Mauritius;1964;5.785;62.027;735508;83.6;3334;Sub-Saharan Africa
Mauritius;1965;5.51;62.458;753065;86.4;3359;Sub-Saharan Africa
Mauritius;1966;5.187;62.744;769472;92.7;3168;Sub-Saharan Africa
Mauritius;1967;4.847;62.924;784833;96.1;3247;Sub-Saharan Africa
Mauritius;1968;4.516;63.041;799329;92.7;2973;Sub-Saharan Africa
Mauritius;1969;4.213;63.129;813258;86.9;3080;Sub-Saharan Africa
Mauritius;1970;3.952;63.223;826862;82.9;3023;Sub-Saharan Africa
Mauritius;1971;3.741;63.354;840108;81;3133;Sub-Saharan Africa
Mauritius;1972;3.575;63.534;852981;79.4;3408;Sub-Saharan Africa
Mauritius;1973;3.444;63.774;865777;76.9;3797;Sub-Saharan Africa
Mauritius;1974;3.341;64.081;878870;72.3;4155;Sub-Saharan Africa
Mauritius;1975;3.255;64.464;892492;65.2;4110;Sub-Saharan Africa
Mauritius;1976;3.169;64.923;906825;57.4;4720;Sub-Saharan Africa
Mauritius;1977;3.071;65.435;921718;50.8;4954;Sub-Saharan Africa
Mauritius;1978;2.954;65.972;936660;46.2;5061;Sub-Saharan Africa
Mauritius;1979;2.818;66.511;950931;42.9;5153;Sub-Saharan Africa
Mauritius;1980;2.672;67.017;964023;40.3;4560;Sub-Saharan Africa
Mauritius;1981;2.532;67.454;975852;37.7;4760;Sub-Saharan Africa
Mauritius;1982;2.412;67.805;986620;34.7;4965;Sub-Saharan Africa
Mauritius;1983;2.325;68.069;996476;31.3;4942;Sub-Saharan Africa
Mauritius;1984;2.273;68.251;1005669;28.9;5132;Sub-Saharan Africa
Mauritius;1985;2.252;68.381;1014450;28.4;5447;Sub-Saharan Africa
Mauritius;1986;2.256;68.502;1022704;29;5944;Sub-Saharan Africa
Mauritius;1987;2.272;68.653;1030542;28.8;6493;Sub-Saharan Africa
Mauritius;1988;2.287;68.859;1038704;27.1;6883;Sub-Saharan Africa
Mauritius;1989;2.296;69.124;1048161;24.9;7128;Sub-Saharan Africa
Mauritius;1990;2.293;69.425;1059548;23.1;7568;Sub-Saharan Africa
Mauritius;1991;2.278;69.721;1073250;21.8;7819;Sub-Saharan Africa
Mauritius;1992;2.253;69.972;1088939;21.2;8219;Sub-Saharan Africa
Mauritius;1993;2.221;70.154;1105659;21.2;8535;Sub-Saharan Africa
Mauritius;1994;2.183;70.268;1122040;21.6;8764;Sub-Saharan Africa
Mauritius;1995;2.144;70.339;1137098;22.2;9062;Sub-Saharan Africa
Mauritius;1996;2.105;70.406;1150448;22.7;9471;Sub-Saharan Africa
Mauritius;1997;2.071;70.51;1162388;22.6;9885;Sub-Saharan Africa
Mauritius;1998;2.042;70.677;1173451;21.6;10375;Sub-Saharan Africa
Mauritius;1999;2.018;70.912;1184470;20.2;10512;Sub-Saharan Africa
Mauritius;2000;1.994;71.202;1196027;18.6;11349;Sub-Saharan Africa
Mauritius;2001;1.965;71.519;1208279;17.1;11549;Sub-Saharan Africa
Mauritius;2002;1.927;71.825;1220935;16.1;11711;Sub-Saharan Africa
Mauritius;2003;1.877;72.095;1233594;15.6;12052;Sub-Saharan Africa
Mauritius;2004;1.818;72.317;1245669;15.6;12665;Sub-Saharan Africa
Mauritius;2005;1.753;72.491;1256742;15.7;12747;Sub-Saharan Africa
Mauritius;2006;1.687;72.628;1266684;15.9;13188;Sub-Saharan Africa
Mauritius;2007;1.628;72.749;1275650;16;13901;Sub-Saharan Africa
Mauritius;2008;1.579;72.871;1283849;15.8;14615;Sub-Saharan Africa
Mauritius;2009;1.544;73.001;1291609;15.5;15020;Sub-Saharan Africa
Mauritius;2010;1.521;73.142;1299172;15.2;15599;Sub-Saharan Africa
Mauritius;2011;1.51;73.295;1306593;14.9;16179;Sub-Saharan Africa
Mauritius;2012;1.504;73.453;1313803;14.6;16651;Sub-Saharan Africa
Mauritius;2013;1.501;73.613;1320785;14.3;17146;Sub-Saharan Africa
Mayotte;1964;7.91;58.247;29175;;;Sub-Saharan Africa
Mayotte;1965;7.91;58.98;30455;;;Sub-Saharan Africa
Mayotte;1966;7.91;59.696;31684;;;Sub-Saharan Africa
Mayotte;1967;7.91;60.392;32881;;;Sub-Saharan Africa
Mayotte;1968;7.91;61.068;34087;;;Sub-Saharan Africa
Mayotte;1969;7.91;61.725;35364;;;Sub-Saharan Africa
Mayotte;1970;7.912;62.364;36755;;;Sub-Saharan Africa
Mayotte;1971;7.918;62.985;38290;;;Sub-Saharan Africa
Mayotte;1972;7.928;63.588;39955;;;Sub-Saharan Africa
Mayotte;1973;7.94;64.174;41712;;;Sub-Saharan Africa
Mayotte;1974;7.95;64.744;43495;;;Sub-Saharan Africa
Mayotte;1975;7.953;65.298;45268;;;Sub-Saharan Africa
Mayotte;1976;7.941;65.838;47016;;;Sub-Saharan Africa
Mayotte;1977;7.909;66.364;48777;;;Sub-Saharan Africa
Mayotte;1978;7.854;66.876;50630;;;Sub-Saharan Africa
Mayotte;1979;7.777;67.376;52684;;;Sub-Saharan Africa
Mayotte;1980;7.681;67.863;55016;37.24;;Sub-Saharan Africa
Mayotte;1981;7.576;68.337;57665;34.95;;Sub-Saharan Africa
Mayotte;1982;7.469;68.799;60618;32.8;;Sub-Saharan Africa
Mayotte;1983;7.36;69.249;63844;30.79;;Sub-Saharan Africa
Mayotte;1984;7.249;69.688;67287;28.9;;Sub-Saharan Africa
Mayotte;1985;7.12;70.116;70912;27.12;;Sub-Saharan Africa
Mayotte;1986;6.955;70.536;74685;25.45;;Sub-Saharan Africa
Mayotte;1987;6.745;70.947;78630;23.89;;Sub-Saharan Africa
Mayotte;1988;6.488;71.352;82829;22.42;;Sub-Saharan Africa
Mayotte;1989;6.193;71.749;87402;21.04;;Sub-Saharan Africa
Mayotte;1990;5.88;72.141;92413;19.75;;Sub-Saharan Africa
Mayotte;1991;5.577;72.527;97901;18.53;;Sub-Saharan Africa
Mayotte;1992;5.307;72.906;103795;17.4;;Sub-Saharan Africa
Mayotte;1993;5.088;73.278;109918;16.33;;Sub-Saharan Africa
Mayotte;1994;4.928;73.642;116028;15.33;;Sub-Saharan Africa
Mayotte;1995;4.822;74;121949;14.38;;Sub-Saharan Africa
Mayotte;1996;4.759;74.351;127624;13.5;;Sub-Saharan Africa
Mayotte;1997;4.718;74.695;133089;12.67;;Sub-Saharan Africa
Mayotte;1998;4.679;75.032;138384;11.9;;Sub-Saharan Africa
Mayotte;1999;4.636;75.362;143585;11.17;;Sub-Saharan Africa
Mayotte;2000;4.587;75.687;148753;10.48;;Sub-Saharan Africa
Mayotte;2001;4.536;76.009;153887;9.84;;Sub-Saharan Africa
Mayotte;2002;4.488;76.326;158983;9.23;;Sub-Saharan Africa
Mayotte;2003;4.449;76.639;164101;8.67;;Sub-Saharan Africa
Mayotte;2004;4.416;76.946;169315;8.14;;Sub-Saharan Africa
Mayotte;2005;4.384;77.244;174681;7.64;;Sub-Saharan Africa
Mayotte;2006;4.347;77.529;180217;7.17;;Sub-Saharan Africa
Mayotte;2007;4.3;77.799;185922;6.72;;Sub-Saharan Africa
Mayotte;2008;4.24;78.052;191805;6.31;;Sub-Saharan Africa
Mayotte;2009;4.167;78.291;197870;5.92;;Sub-Saharan Africa
Mayotte;2010;4.082;78.519;204114;5.56;;Sub-Saharan Africa
Mayotte;2011;3.989;78.742;210552;5.23;;Sub-Saharan Africa
Mayotte;2012;3.894;78.964;217172;4.94;;Sub-Saharan Africa
Mayotte;2013;3.802;79.19;223907;4.69;;Sub-Saharan Africa
Mexico;1964;6.767;59.076;43574687;127.3;7045;America
Mexico;1965;6.769;59.454;44898430;124.6;7283;America
Mexico;1966;6.773;59.814;46229966;122;7559;America
Mexico;1967;6.777;60.172;47572205;119.1;7795;America
Mexico;1968;6.775;60.543;48943844;115.8;8183;America
Mexico;1969;6.76;60.939;50370262;112.3;8441;America
Mexico;1970;6.72;61.369;51868335;108.6;8757;America
Mexico;1971;6.643;61.836;53441943;104.9;8810;America
Mexico;1972;6.525;62.333;55081201;101.1;9253;America
Mexico;1973;6.364;62.851;56771626;97.7;9694;America
Mexico;1974;6.164;63.384;58492118;94.5;9960;America
Mexico;1975;5.932;63.928;60224601;91.5;10234;America
Mexico;1976;5.679;64.474;61969362;88.6;10391;America
Mexico;1977;5.418;65.016;63723359;85.6;10456;America
Mexico;1978;5.163;65.548;65461471;82.4;11118;America
Mexico;1979;4.924;66.065;67152555;78.8;11912;America
Mexico;1980;4.705;66.563;68776411;75.1;12716;America
Mexico;1981;4.51;67.041;70318386;71.3;13501;America
Mexico;1982;4.334;67.503;71788766;67.6;13126;America
Mexico;1983;4.174;67.951;73223336;64.3;12384;America
Mexico;1984;4.029;68.387;74673296;61.4;12546;America
Mexico;1985;3.898;68.812;76175154;58.7;12562;America
Mexico;1986;3.778;69.228;77741110;56.2;11923;America
Mexico;1987;3.669;69.637;79358780;53.8;11894;America
Mexico;1988;3.566;70.04;81010093;51.4;11817;America
Mexico;1989;3.468;70.44;82666457;49;12079;America
Mexico;1990;3.375;70.838;84306602;46.6;12479;America
Mexico;1991;3.285;71.238;85923799;44.1;12738;America
Mexico;1992;3.199;71.64;87523328;41.7;12925;America
Mexico;1993;3.117;72.039;89109703;39.4;13172;America
Mexico;1994;3.04;72.434;90691331;37.2;13516;America
Mexico;1995;2.966;72.818;92272749;35;12491;America
Mexico;1996;2.896;73.181;93858373;33;12979;America
Mexico;1997;2.831;73.52;95441345;31;13634;America
Mexico;1998;2.77;73.832;97001933;29.1;14033;America
Mexico;1999;2.712;74.117;98513690;27.3;14177;America
Mexico;2000;2.659;74.38;99959594;25.6;14704;America
Mexico;2001;2.61;74.629;101329543;24.1;14411;America
Mexico;2002;2.565;74.872;102634153;22.6;14243;America
Mexico;2003;2.523;75.116;103902569;21.4;14268;America
Mexico;2004;2.484;75.364;105175967;20.4;14700;America
Mexico;2005;2.448;75.617;106483757;19.5;14961;America
Mexico;2006;2.413;75.871;107835259;18.9;15516;America
Mexico;2007;2.379;76.123;109220753;18.4;15805;America
Mexico;2008;2.346;76.367;110627158;17.9;15826;America
Mexico;2009;2.313;76.605;112033369;17.4;14893;America
Mexico;2010;2.281;76.836;113423047;16.8;15460;America
Mexico;2011;2.248;77.06;114793341;16;15887;America
Mexico;2012;2.216;77.281;116146768;15.3;16320;America
Mexico;2013;2.185;77.501;117478371;14.5;16346;America
Micronesia, Fed. Sts.;1964;6.893;59.176;50481;113.73;1542;East Asia & Pacific
Micronesia, Fed. Sts.;1965;6.894;59.576;52236;109.88;1573;East Asia & Pacific
Micronesia, Fed. Sts.;1966;6.9;59.979;54199;106.07;1605;East Asia & Pacific
Micronesia, Fed. Sts.;1967;6.911;60.386;56322;102.34;1637;East Asia & Pacific
Micronesia, Fed. Sts.;1968;6.924;60.797;58403;98.78;1670;East Asia & Pacific
Micronesia, Fed. Sts.;1969;6.935;61.211;60166;95.41;1704;East Asia & Pacific
Micronesia, Fed. Sts.;1970;6.938;61.634;61431;92.23;1738;East Asia & Pacific
Micronesia, Fed. Sts.;1971;6.925;62.071;62105;88.68;1760;East Asia & Pacific
Micronesia, Fed. Sts.;1972;6.894;62.519;62297;84.88;1774;East Asia & Pacific
Micronesia, Fed. Sts.;1973;6.842;62.971;62288;81.24;2377;East Asia & Pacific
Micronesia, Fed. Sts.;1974;6.77;63.419;62474;77.75;2735;East Asia & Pacific
Micronesia, Fed. Sts.;1975;6.682;63.843;63143;74.42;2709;East Asia & Pacific
Micronesia, Fed. Sts.;1976;6.586;64.225;64383;71.22;2667;East Asia & Pacific
Micronesia, Fed. Sts.;1977;6.49;64.552;66106;68.17;2662;East Asia & Pacific
Micronesia, Fed. Sts.;1978;6.398;64.817;68217;65.24;2726;East Asia & Pacific
Micronesia, Fed. Sts.;1979;6.311;65.022;70546;62.44;2692;East Asia & Pacific
Micronesia, Fed. Sts.;1980;6.223;65.172;72962;61.59;2417;East Asia & Pacific
Micronesia, Fed. Sts.;1981;6.129;65.281;75456;57.2;2565;East Asia & Pacific
Micronesia, Fed. Sts.;1982;6.02;65.369;78048;58;2418;East Asia & Pacific
Micronesia, Fed. Sts.;1983;5.894;65.453;80667;58.7;2392;East Asia & Pacific
Micronesia, Fed. Sts.;1984;5.752;65.542;83232;59;2229;East Asia & Pacific
Micronesia, Fed. Sts.;1985;5.6;65.642;85682;59;2529;East Asia & Pacific
Micronesia, Fed. Sts.;1986;5.446;65.753;87950;58.6;2663;East Asia & Pacific
Micronesia, Fed. Sts.;1987;5.299;65.868;90037;58;2656;East Asia & Pacific
Micronesia, Fed. Sts.;1988;5.167;65.983;92040;57.1;2756;East Asia & Pacific
Micronesia, Fed. Sts.;1989;5.052;66.098;94105;56.3;2715;East Asia & Pacific
Micronesia, Fed. Sts.;1990;4.958;66.212;96319;55.6;2763;East Asia & Pacific
Micronesia, Fed. Sts.;1991;4.882;66.325;98749;55.2;2894;East Asia & Pacific
Micronesia, Fed. Sts.;1992;4.82;66.439;101314;55;2933;East Asia & Pacific
Micronesia, Fed. Sts.;1993;4.766;66.552;103780;55.1;3094;East Asia & Pacific
Micronesia, Fed. Sts.;1994;4.716;66.665;105825;55.3;3016;East Asia & Pacific
Micronesia, Fed. Sts.;1995;4.664;66.776;107233;55.6;3185;East Asia & Pacific
Micronesia, Fed. Sts.;1996;4.608;66.884;107904;55.9;3063;East Asia & Pacific
Micronesia, Fed. Sts.;1997;4.544;66.99;107947;56;2873;East Asia & Pacific
Micronesia, Fed. Sts.;1998;4.471;67.092;107605;55.6;2966;East Asia & Pacific
Micronesia, Fed. Sts.;1999;4.39;67.195;107237;54.9;3018;East Asia & Pacific
Micronesia, Fed. Sts.;2000;4.3;67.3;107103;53.9;3167;East Asia & Pacific
Micronesia, Fed. Sts.;2001;4.204;67.412;107290;52.8;3230;East Asia & Pacific
Micronesia, Fed. Sts.;2002;4.105;67.535;107728;51.6;3256;East Asia & Pacific
Micronesia, Fed. Sts.;2003;4.007;67.668;108325;50.2;3320;East Asia & Pacific
Micronesia, Fed. Sts.;2004;3.912;67.81;108926;48.8;3220;East Asia & Pacific
Micronesia, Fed. Sts.;2005;3.823;67.959;109419;47.4;3301;East Asia & Pacific
Micronesia, Fed. Sts.;2006;3.739;68.11;109789;45.9;3312;East Asia & Pacific
Micronesia, Fed. Sts.;2007;3.661;68.257;110092;44.6;3262;East Asia & Pacific
Micronesia, Fed. Sts.;2008;3.589;68.398;110367;43.1;3197;East Asia & Pacific
Micronesia, Fed. Sts.;2009;3.522;68.53;110676;42;3243;East Asia & Pacific
Micronesia, Fed. Sts.;2010;3.46;68.654;111064;40.7;3337;East Asia & Pacific
Micronesia, Fed. Sts.;2011;3.402;68.77;111542;39.4;3412;East Asia & Pacific
Micronesia, Fed. Sts.;2012;3.347;68.882;112098;38.2;3428;East Asia & Pacific
Micronesia, Fed. Sts.;2013;3.294;68.993;112726;37;3286;East Asia & Pacific
Moldova;1964;2.989;63.496;3275331;87.48;4162;Europe & Central Asia
Moldova;1965;2.891;63.856;3335497;83.79;4342;Europe & Central Asia
Moldova;1966;2.801;64.186;3391966;80.26;4499;Europe & Central Asia
Moldova;1967;2.722;64.476;3444753;76.87;4646;Europe & Central Asia
Moldova;1968;2.66;64.718;3495063;73.63;4868;Europe & Central Asia
Moldova;1969;2.613;64.908;3544593;70.52;4887;Europe & Central Asia
Moldova;1970;2.582;65.045;3594501;67.55;5212;Europe & Central Asia
Moldova;1971;2.56;65.134;3645524;64.7;5295;Europe & Central Asia
Moldova;1972;2.542;65.186;3697183;62.9;5270;Europe & Central Asia
Moldova;1973;2.523;65.213;3747974;61.3;5656;Europe & Central Asia
Moldova;1974;2.503;65.221;3795721;59.5;5765;Europe & Central Asia
Moldova;1975;2.483;65.209;3838998;57.7;5727;Europe & Central Asia
Moldova;1976;2.465;65.172;3877052;56.1;5941;Europe & Central Asia
Moldova;1977;2.455;65.111;3910760;54.5;6027;Europe & Central Asia
Moldova;1978;2.454;65.037;3942280;53.1;6124;Europe & Central Asia
Moldova;1979;2.462;64.971;3974656;51.7;6044;Europe & Central Asia
Moldova;1980;2.481;64.951;4009998;50.3;6002;Europe & Central Asia
Moldova;1981;2.51;65.022;4048772;48.9;6008;Europe & Central Asia
